"","id","play","p1Cards"
"21938",76,665,46
"21939",76,666,45
"21940",76,667,46
"21941",76,668,45
"21942",76,669,44
"21943",76,670,45
"21944",76,671,44
"21945",76,672,43
"21946",76,673,42
"21947",76,674,43
"21948",76,675,44
"21949",76,676,45
"21950",76,677,46
"21951",76,678,47
"21952",76,679,48
"21953",76,680,49
"21954",76,681,48
"21955",76,682,49
"21956",76,683,50
"21957",76,684,51
"21958",76,685,50
"21959",76,686,51
"21960",76,687,50
"21961",76,688,49
"21962",76,689,48
"21963",76,690,47
"21964",76,691,46
"21965",76,692,45
"21966",76,693,44
"21967",76,694,43
"21968",76,695,44
"21969",76,696,45
"21970",76,697,44
"21971",76,698,45
"21972",76,699,46
"21973",76,700,45
"21974",76,701,50
"21975",76,702,49
"21976",76,703,50
"21977",76,704,49
"21978",76,705,50
"21979",76,706,51
"21980",76,707,50
"21981",76,708,51
"21982",76,709,52
"21983",77,1,26
"21984",77,2,27
"21985",77,3,28
"21986",77,4,27
"21987",77,5,28
"21988",77,6,27
"21989",77,7,28
"21990",77,8,29
"21991",77,9,28
"21992",77,10,27
"21993",77,11,32
"21994",77,12,33
"21995",77,13,34
"21996",77,14,33
"21997",77,15,32
"21998",77,16,31
"21999",77,17,32
"22000",77,18,31
"22001",77,19,30
"22002",77,20,31
"22003",77,21,30
"22004",77,22,31
"22005",77,23,32
"22006",77,24,31
"22007",77,25,18
"22008",77,26,23
"22009",77,27,22
"22010",77,28,23
"22011",77,29,24
"22012",77,30,25
"22013",77,31,24
"22014",77,32,25
"22015",77,33,24
"22016",77,34,23
"22017",77,35,28
"22018",77,36,29
"22019",77,37,28
"22020",77,38,27
"22021",77,39,28
"22022",77,40,29
"22023",77,41,28
"22024",77,42,29
"22025",77,43,28
"22026",77,44,27
"22027",77,45,26
"22028",77,46,25
"22029",77,47,24
"22030",77,48,25
"22031",77,49,30
"22032",77,50,29
"22033",77,51,30
"22034",77,52,31
"22035",77,53,30
"22036",77,54,31
"22037",77,55,30
"22038",77,56,31
"22039",77,57,30
"22040",77,58,29
"22041",77,59,30
"22042",77,60,31
"22043",77,61,30
"22044",77,62,31
"22045",77,63,30
"22046",77,64,31
"22047",77,65,30
"22048",77,66,31
"22049",77,67,30
"22050",77,68,31
"22051",77,69,30
"22052",77,70,31
"22053",77,71,30
"22054",77,72,31
"22055",77,73,32
"22056",77,74,33
"22057",77,75,32
"22058",77,76,31
"22059",77,77,30
"22060",77,78,29
"22061",77,79,28
"22062",77,80,27
"22063",77,81,26
"22064",77,82,25
"22065",77,83,26
"22066",77,84,27
"22067",77,85,28
"22068",77,86,29
"22069",77,87,28
"22070",77,88,29
"22071",77,89,30
"22072",77,90,31
"22073",77,91,30
"22074",77,92,25
"22075",77,93,24
"22076",77,94,25
"22077",77,95,24
"22078",77,96,23
"22079",77,97,22
"22080",77,98,21
"22081",77,99,22
"22082",77,100,21
"22083",77,101,20
"22084",77,102,21
"22085",77,103,22
"22086",77,104,21
"22087",77,105,22
"22088",77,106,21
"22089",77,107,26
"22090",77,108,27
"22091",77,109,28
"22092",77,110,27
"22093",77,111,26
"22094",77,112,27
"22095",77,113,28
"22096",77,114,29
"22097",77,115,30
"22098",77,116,29
"22099",77,117,38
"22100",77,118,39
"22101",77,119,40
"22102",77,120,39
"22103",77,121,38
"22104",77,122,39
"22105",77,123,38
"22106",77,124,39
"22107",77,125,40
"22108",77,126,41
"22109",77,127,40
"22110",77,128,41
"22111",77,129,42
"22112",77,130,43
"22113",77,131,48
"22114",77,132,49
"22115",77,133,48
"22116",77,134,47
"22117",77,135,48
"22118",77,136,49
"22119",77,137,48
"22120",77,138,47
"22121",77,139,48
"22122",77,140,47
"22123",77,141,46
"22124",77,142,47
"22125",77,143,48
"22126",77,144,49
"22127",77,145,48
"22128",77,146,47
"22129",77,147,48
"22130",77,148,47
"22131",77,149,46
"22132",77,150,47
"22133",77,151,46
"22134",77,152,47
"22135",77,153,46
"22136",77,154,45
"22137",77,155,44
"22138",77,156,45
"22139",77,157,46
"22140",77,158,45
"22141",77,159,44
"22142",77,160,45
"22143",77,161,46
"22144",77,162,45
"22145",77,163,44
"22146",77,164,43
"22147",77,165,44
"22148",77,166,45
"22149",77,167,46
"22150",77,168,47
"22151",77,169,48
"22152",77,170,49
"22153",77,171,50
"22154",77,172,49
"22155",77,173,48
"22156",77,174,49
"22157",77,175,50
"22158",77,176,49
"22159",77,177,50
"22160",77,178,49
"22161",77,179,50
"22162",77,180,51
"22163",77,181,50
"22164",77,182,51
"22165",77,183,52
"22166",78,1,26
"22167",78,2,27
"22168",78,3,26
"22169",78,4,25
"22170",78,5,26
"22171",78,6,27
"22172",78,7,26
"22173",78,8,27
"22174",78,9,22
"22175",78,10,23
"22176",78,11,24
"22177",78,12,23
"22178",78,13,22
"22179",78,14,21
"22180",78,15,20
"22181",78,16,21
"22182",78,17,20
"22183",78,18,19
"22184",78,19,18
"22185",78,20,17
"22186",78,21,18
"22187",78,22,17
"22188",78,23,16
"22189",78,24,15
"22190",78,25,14
"22191",78,26,15
"22192",78,27,16
"22193",78,28,15
"22194",78,29,14
"22195",78,30,15
"22196",78,31,14
"22197",78,32,15
"22198",78,33,16
"22199",78,34,15
"22200",78,35,16
"22201",78,36,17
"22202",78,37,18
"22203",78,38,19
"22204",78,39,18
"22205",78,40,17
"22206",78,41,16
"22207",78,42,15
"22208",78,43,16
"22209",78,44,17
"22210",78,45,18
"22211",78,46,17
"22212",78,47,18
"22213",78,48,17
"22214",78,49,18
"22215",78,50,17
"22216",78,51,16
"22217",78,52,17
"22218",78,53,18
"22219",78,54,19
"22220",78,55,20
"22221",78,56,19
"22222",78,57,20
"22223",78,58,19
"22224",78,59,20
"22225",78,60,19
"22226",78,61,20
"22227",78,62,19
"22228",78,63,18
"22229",78,64,19
"22230",78,65,18
"22231",78,66,19
"22232",78,67,20
"22233",78,68,21
"22234",78,69,20
"22235",78,70,25
"22236",78,71,26
"22237",78,72,25
"22238",78,73,24
"22239",78,74,23
"22240",78,75,22
"22241",78,76,21
"22242",78,77,20
"22243",78,78,19
"22244",78,79,20
"22245",78,80,21
"22246",78,81,20
"22247",78,82,21
"22248",78,83,22
"22249",78,84,21
"22250",78,85,26
"22251",78,86,25
"22252",78,87,24
"22253",78,88,23
"22254",78,89,22
"22255",78,90,21
"22256",78,91,22
"22257",78,92,23
"22258",78,93,24
"22259",78,94,25
"22260",78,95,24
"22261",78,96,23
"22262",78,97,24
"22263",78,98,23
"22264",78,99,22
"22265",78,100,27
"22266",78,101,26
"22267",78,102,25
"22268",78,103,26
"22269",78,104,25
"22270",78,105,24
"22271",78,106,25
"22272",78,107,24
"22273",78,108,23
"22274",78,109,22
"22275",78,110,21
"22276",78,111,22
"22277",78,112,21
"22278",78,113,22
"22279",78,114,21
"22280",78,115,20
"22281",78,116,21
"22282",78,117,20
"22283",78,118,21
"22284",78,119,22
"22285",78,120,21
"22286",78,121,30
"22287",78,122,29
"22288",78,123,28
"22289",78,124,29
"22290",78,125,28
"22291",78,126,27
"22292",78,127,26
"22293",78,128,31
"22294",78,129,30
"22295",78,130,29
"22296",78,131,28
"22297",78,132,27
"22298",78,133,28
"22299",78,134,29
"22300",78,135,24
"22301",78,136,25
"22302",78,137,24
"22303",78,138,23
"22304",78,139,24
"22305",78,140,25
"22306",78,141,26
"22307",78,142,27
"22308",78,143,26
"22309",78,144,27
"22310",78,145,28
"22311",78,146,27
"22312",78,147,26
"22313",78,148,25
"22314",78,149,26
"22315",78,150,25
"22316",78,151,30
"22317",78,152,31
"22318",78,153,32
"22319",78,154,31
"22320",78,155,32
"22321",78,156,31
"22322",78,157,30
"22323",78,158,31
"22324",78,159,30
"22325",78,160,31
"22326",78,161,30
"22327",78,162,31
"22328",78,163,30
"22329",78,164,31
"22330",78,165,30
"22331",78,166,43
"22332",78,167,44
"22333",78,168,43
"22334",78,169,44
"22335",78,170,43
"22336",78,171,42
"22337",78,172,41
"22338",78,173,40
"22339",78,174,41
"22340",78,175,42
"22341",78,176,41
"22342",78,177,42
"22343",78,178,41
"22344",78,179,42
"22345",78,180,41
"22346",78,181,42
"22347",78,182,41
"22348",78,183,40
"22349",78,184,39
"22350",78,185,38
"22351",78,186,39
"22352",78,187,38
"22353",78,188,37
"22354",78,189,38
"22355",78,190,37
"22356",78,191,36
"22357",78,192,35
"22358",78,193,40
"22359",78,194,41
"22360",78,195,42
"22361",78,196,41
"22362",78,197,40
"22363",78,198,39
"22364",78,199,40
"22365",78,200,39
"22366",78,201,38
"22367",78,202,37
"22368",78,203,36
"22369",78,204,35
"22370",78,205,36
"22371",78,206,37
"22372",78,207,36
"22373",78,208,37
"22374",78,209,38
"22375",78,210,39
"22376",78,211,40
"22377",78,212,45
"22378",78,213,44
"22379",78,214,43
"22380",78,215,42
"22381",78,216,51
"22382",78,217,50
"22383",78,218,51
"22384",78,219,52
"22385",79,1,26
"22386",79,2,27
"22387",79,3,28
"22388",79,4,27
"22389",79,5,28
"22390",79,6,29
"22391",79,7,28
"22392",79,8,29
"22393",79,9,28
"22394",79,10,27
"22395",79,11,28
"22396",79,12,27
"22397",79,13,26
"22398",79,14,25
"22399",79,15,26
"22400",79,16,25
"22401",79,17,26
"22402",79,18,27
"22403",79,19,26
"22404",79,20,27
"22405",79,21,26
"22406",79,22,27
"22407",79,23,28
"22408",79,24,29
"22409",79,25,30
"22410",79,26,29
"22411",79,27,30
"22412",79,28,31
"22413",79,29,30
"22414",79,30,29
"22415",79,31,30
"22416",79,32,25
"22417",79,33,24
"22418",79,34,25
"22419",79,35,24
"22420",79,36,25
"22421",79,37,24
"22422",79,38,23
"22423",79,39,24
"22424",79,40,25
"22425",79,41,24
"22426",79,42,25
"22427",79,43,26
"22428",79,44,27
"22429",79,45,26
"22430",79,46,27
"22431",79,47,26
"22432",79,48,25
"22433",79,49,26
"22434",79,50,27
"22435",79,51,26
"22436",79,52,25
"22437",79,53,26
"22438",79,54,27
"22439",79,55,28
"22440",79,56,29
"22441",79,57,34
"22442",79,58,35
"22443",79,59,34
"22444",79,60,33
"22445",79,61,34
"22446",79,62,35
"22447",79,63,34
"22448",79,64,35
"22449",79,65,36
"22450",79,66,37
"22451",79,67,38
"22452",79,68,37
"22453",79,69,38
"22454",79,70,39
"22455",79,71,38
"22456",79,72,37
"22457",79,73,36
"22458",79,74,37
"22459",79,75,36
"22460",79,76,35
"22461",79,77,34
"22462",79,78,33
"22463",79,79,32
"22464",79,80,33
"22465",79,81,32
"22466",79,82,31
"22467",79,83,32
"22468",79,84,33
"22469",79,85,32
"22470",79,86,33
"22471",79,87,34
"22472",79,88,33
"22473",79,89,32
"22474",79,90,31
"22475",79,91,30
"22476",79,92,31
"22477",79,93,32
"22478",79,94,33
"22479",79,95,38
"22480",79,96,33
"22481",79,97,34
"22482",79,98,33
"22483",79,99,34
"22484",79,100,33
"22485",79,101,32
"22486",79,102,31
"22487",79,103,32
"22488",79,104,31
"22489",79,105,32
"22490",79,106,31
"22491",79,107,30
"22492",79,108,29
"22493",79,109,30
"22494",79,110,31
"22495",79,111,30
"22496",79,112,29
"22497",79,113,28
"22498",79,114,29
"22499",79,115,30
"22500",79,116,29
"22501",79,117,28
"22502",79,118,27
"22503",79,119,28
"22504",79,120,29
"22505",79,121,30
"22506",79,122,29
"22507",79,123,30
"22508",79,124,31
"22509",79,125,32
"22510",79,126,33
"22511",79,127,32
"22512",79,128,31
"22513",79,129,32
"22514",79,130,31
"22515",79,131,32
"22516",79,132,33
"22517",79,133,32
"22518",79,134,33
"22519",79,135,32
"22520",79,136,33
"22521",79,137,32
"22522",79,138,33
"22523",79,139,32
"22524",79,140,31
"22525",79,141,30
"22526",79,142,31
"22527",79,143,30
"22528",79,144,31
"22529",79,145,32
"22530",79,146,31
"22531",79,147,30
"22532",79,148,31
"22533",79,149,32
"22534",79,150,31
"22535",79,151,32
"22536",79,152,27
"22537",79,153,28
"22538",79,154,27
"22539",79,155,28
"22540",79,156,27
"22541",79,157,28
"22542",79,158,27
"22543",79,159,26
"22544",79,160,25
"22545",79,161,26
"22546",79,162,27
"22547",79,163,28
"22548",79,164,27
"22549",79,165,26
"22550",79,166,25
"22551",79,167,24
"22552",79,168,23
"22553",79,169,22
"22554",79,170,21
"22555",79,171,20
"22556",79,172,19
"22557",79,173,18
"22558",79,174,17
"22559",79,175,16
"22560",79,176,15
"22561",79,177,14
"22562",79,178,13
"22563",79,179,14
"22564",79,180,15
"22565",79,181,16
"22566",79,182,15
"22567",79,183,14
"22568",79,184,13
"22569",79,185,8
"22570",79,186,9
"22571",79,187,8
"22572",79,188,7
"22573",79,189,2
"22574",79,190,1
"22575",79,191,2
"22576",79,192,3
"22577",79,193,4
"22578",79,194,5
"22579",79,195,4
"22580",79,196,3
"22581",79,197,4
"22582",79,198,5
"22583",79,199,4
"22584",79,200,3
"22585",79,201,4
"22586",79,202,3
"22587",79,203,4
"22588",79,204,3
"22589",79,205,2
"22590",79,206,1
"22591",79,207,2
"22592",79,208,1
"22593",79,209,2
"22594",79,210,1
"22595",79,211,0
"22596",80,1,26
"22597",80,2,25
"22598",80,3,24
"22599",80,4,25
"22600",80,5,24
"22601",80,6,29
"22602",80,7,30
"22603",80,8,31
"22604",80,9,30
"22605",80,10,31
"22606",80,11,30
"22607",80,12,29
"22608",80,13,30
"22609",80,14,29
"22610",80,15,28
"22611",80,16,29
"22612",80,17,30
"22613",80,18,29
"22614",80,19,28
"22615",80,20,29
"22616",80,21,30
"22617",80,22,25
"22618",80,23,26
"22619",80,24,27
"22620",80,25,26
"22621",80,26,27
"22622",80,27,28
"22623",80,28,27
"22624",80,29,28
"22625",80,30,27
"22626",80,31,28
"22627",80,32,33
"22628",80,33,28
"22629",80,34,29
"22630",80,35,28
"22631",80,36,27
"22632",80,37,26
"22633",80,38,25
"22634",80,39,24
"22635",80,40,25
"22636",80,41,24
"22637",80,42,25
"22638",80,43,26
"22639",80,44,25
"22640",80,45,26
"22641",80,46,31
"22642",80,47,30
"22643",80,48,31
"22644",80,49,32
"22645",80,50,31
"22646",80,51,30
"22647",80,52,31
"22648",80,53,30
"22649",80,54,29
"22650",80,55,30
"22651",80,56,29
"22652",80,57,30
"22653",80,58,29
"22654",80,59,28
"22655",80,60,23
"22656",80,61,22
"22657",80,62,23
"22658",80,63,24
"22659",80,64,23
"22660",80,65,24
"22661",80,66,23
"22662",80,67,24
"22663",80,68,25
"22664",80,69,26
"22665",80,70,27
"22666",80,71,26
"22667",80,72,25
"22668",80,73,26
"22669",80,74,27
"22670",80,75,26
"22671",80,76,25
"22672",80,77,30
"22673",80,78,31
"22674",80,79,32
"22675",80,80,33
"22676",80,81,32
"22677",80,82,31
"22678",80,83,32
"22679",80,84,33
"22680",80,85,34
"22681",80,86,35
"22682",80,87,30
"22683",80,88,29
"22684",80,89,28
"22685",80,90,29
"22686",80,91,28
"22687",80,92,27
"22688",80,93,26
"22689",80,94,27
"22690",80,95,28
"22691",80,96,27
"22692",80,97,28
"22693",80,98,29
"22694",80,99,30
"22695",80,100,31
"22696",80,101,32
"22697",80,102,27
"22698",80,103,28
"22699",80,104,29
"22700",80,105,30
"22701",80,106,31
"22702",80,107,26
"22703",80,108,25
"22704",80,109,24
"22705",80,110,25
"22706",80,111,26
"22707",80,112,25
"22708",80,113,26
"22709",80,114,25
"22710",80,115,24
"22711",80,116,25
"22712",80,117,26
"22713",80,118,25
"22714",80,119,24
"22715",80,120,23
"22716",80,121,24
"22717",80,122,25
"22718",80,123,26
"22719",80,124,25
"22720",80,125,26
"22721",80,126,27
"22722",80,127,26
"22723",80,128,25
"22724",80,129,24
"22725",80,130,23
"22726",80,131,28
"22727",80,132,27
"22728",80,133,26
"22729",80,134,31
"22730",80,135,30
"22731",80,136,29
"22732",80,137,28
"22733",80,138,27
"22734",80,139,26
"22735",80,140,27
"22736",80,141,26
"22737",80,142,27
"22738",80,143,28
"22739",80,144,29
"22740",80,145,24
"22741",80,146,25
"22742",80,147,26
"22743",80,148,27
"22744",80,149,28
"22745",80,150,27
"22746",80,151,28
"22747",80,152,27
"22748",80,153,28
"22749",80,154,27
"22750",80,155,28
"22751",80,156,27
"22752",80,157,28
"22753",80,158,23
"22754",80,159,24
"22755",80,160,23
"22756",80,161,22
"22757",80,162,21
"22758",80,163,22
"22759",80,164,21
"22760",80,165,20
"22761",80,166,19
"22762",80,167,20
"22763",80,168,19
"22764",80,169,20
"22765",80,170,21
"22766",80,171,22
"22767",80,172,23
"22768",80,173,22
"22769",80,174,23
"22770",80,175,22
"22771",80,176,21
"22772",80,177,22
"22773",80,178,27
"22774",80,179,28
"22775",80,180,29
"22776",80,181,28
"22777",80,182,29
"22778",80,183,30
"22779",80,184,31
"22780",80,185,30
"22781",80,186,29
"22782",80,187,34
"22783",80,188,33
"22784",80,189,38
"22785",80,190,37
"22786",80,191,36
"22787",80,192,37
"22788",80,193,36
"22789",80,194,37
"22790",80,195,36
"22791",80,196,35
"22792",80,197,36
"22793",80,198,35
"22794",80,199,34
"22795",80,200,35
"22796",80,201,34
"22797",80,202,33
"22798",80,203,34
"22799",80,204,33
"22800",80,205,34
"22801",80,206,35
"22802",80,207,36
"22803",80,208,37
"22804",80,209,38
"22805",80,210,39
"22806",80,211,40
"22807",80,212,35
"22808",80,213,34
"22809",80,214,39
"22810",80,215,40
"22811",80,216,39
"22812",80,217,40
"22813",80,218,39
"22814",80,219,38
"22815",80,220,39
"22816",80,221,40
"22817",80,222,39
"22818",80,223,40
"22819",80,224,41
"22820",80,225,42
"22821",80,226,41
"22822",80,227,42
"22823",80,228,41
"22824",80,229,42
"22825",80,230,41
"22826",80,231,42
"22827",80,232,41
"22828",80,233,42
"22829",80,234,41
"22830",80,235,40
"22831",80,236,39
"22832",80,237,40
"22833",80,238,41
"22834",80,239,42
"22835",80,240,47
"22836",80,241,46
"22837",80,242,45
"22838",80,243,44
"22839",80,244,45
"22840",80,245,44
"22841",80,246,45
"22842",80,247,46
"22843",80,248,45
"22844",80,249,46
"22845",80,250,47
"22846",80,251,48
"22847",80,252,49
"22848",80,253,48
"22849",80,254,49
"22850",80,255,50
"22851",80,256,49
"22852",80,257,50
"22853",80,258,51
"22854",80,259,52
"22855",81,1,26
"22856",81,2,25
"22857",81,3,26
"22858",81,4,25
"22859",81,5,24
"22860",81,6,23
"22861",81,7,22
"22862",81,8,23
"22863",81,9,22
"22864",81,10,21
"22865",81,11,20
"22866",81,12,21
"22867",81,13,22
"22868",81,14,21
"22869",81,15,20
"22870",81,16,19
"22871",81,17,18
"22872",81,18,19
"22873",81,19,18
"22874",81,20,17
"22875",81,21,16
"22876",81,22,11
"22877",81,23,10
"22878",81,24,9
"22879",81,25,8
"22880",81,26,9
"22881",81,27,8
"22882",81,28,7
"22883",81,29,8
"22884",81,30,7
"22885",81,31,6
"22886",81,32,5
"22887",81,33,4
"22888",81,34,3
"22889",81,35,4
"22890",81,36,3
"22891",81,37,2
"22892",81,38,3
"22893",81,39,2
"22894",81,40,1
"22895",81,41,2
"22896",81,42,3
"22897",81,43,2
"22898",81,44,3
"22899",81,45,4
"22900",81,46,3
"22901",81,47,4
"22902",81,48,3
"22903",81,49,4
"22904",81,50,3
"22905",81,51,4
"22906",81,52,5
"22907",81,53,4
"22908",81,54,5
"22909",81,55,6
"22910",81,56,7
"22911",81,57,6
"22912",81,58,7
"22913",81,59,8
"22914",81,60,9
"22915",81,61,8
"22916",81,62,9
"22917",81,63,8
"22918",81,64,7
"22919",81,65,6
"22920",81,66,7
"22921",81,67,8
"22922",81,68,7
"22923",81,69,8
"22924",81,70,9
"22925",81,71,8
"22926",81,72,9
"22927",81,73,10
"22928",81,74,9
"22929",81,75,8
"22930",81,76,9
"22931",81,77,10
"22932",81,78,11
"22933",81,79,10
"22934",81,80,15
"22935",81,81,16
"22936",81,82,17
"22937",81,83,16
"22938",81,84,15
"22939",81,85,10
"22940",81,86,9
"22941",81,87,10
"22942",81,88,11
"22943",81,89,12
"22944",81,90,11
"22945",81,91,12
"22946",81,92,13
"22947",81,93,14
"22948",81,94,9
"22949",81,95,8
"22950",81,96,9
"22951",81,97,8
"22952",81,98,9
"22953",81,99,10
"22954",81,100,9
"22955",81,101,10
"22956",81,102,11
"22957",81,103,10
"22958",81,104,15
"22959",81,105,20
"22960",81,106,15
"22961",81,107,16
"22962",81,108,15
"22963",81,109,16
"22964",81,110,15
"22965",81,111,16
"22966",81,112,15
"22967",81,113,20
"22968",81,114,19
"22969",81,115,20
"22970",81,116,19
"22971",81,117,18
"22972",81,118,19
"22973",81,119,18
"22974",81,120,19
"22975",81,121,20
"22976",81,122,19
"22977",81,123,20
"22978",81,124,21
"22979",81,125,22
"22980",81,126,23
"22981",81,127,24
"22982",81,128,23
"22983",81,129,22
"22984",81,130,21
"22985",81,131,22
"22986",81,132,23
"22987",81,133,24
"22988",81,134,29
"22989",81,135,28
"22990",81,136,27
"22991",81,137,28
"22992",81,138,27
"22993",81,139,22
"22994",81,140,23
"22995",81,141,22
"22996",81,142,21
"22997",81,143,20
"22998",81,144,19
"22999",81,145,18
"23000",81,146,17
"23001",81,147,16
"23002",81,148,15
"23003",81,149,16
"23004",81,150,15
"23005",81,151,14
"23006",81,152,15
"23007",81,153,16
"23008",81,154,17
"23009",81,155,18
"23010",81,156,19
"23011",81,157,20
"23012",81,158,19
"23013",81,159,18
"23014",81,160,19
"23015",81,161,18
"23016",81,162,19
"23017",81,163,18
"23018",81,164,13
"23019",81,165,14
"23020",81,166,13
"23021",81,167,12
"23022",81,168,11
"23023",81,169,12
"23024",81,170,11
"23025",81,171,12
"23026",81,172,13
"23027",81,173,14
"23028",81,174,13
"23029",81,175,14
"23030",81,176,9
"23031",81,177,8
"23032",81,178,9
"23033",81,179,10
"23034",81,180,11
"23035",81,181,10
"23036",81,182,11
"23037",81,183,12
"23038",81,184,11
"23039",81,185,10
"23040",81,186,9
"23041",81,187,8
"23042",81,188,9
"23043",81,189,8
"23044",81,190,7
"23045",81,191,2
"23046",81,192,1
"23047",81,193,2
"23048",81,194,1
"23049",81,195,0
"23050",82,1,26
"23051",82,2,27
"23052",82,3,26
"23053",82,4,27
"23054",82,5,28
"23055",82,6,29
"23056",82,7,24
"23057",82,8,25
"23058",82,9,24
"23059",82,10,25
"23060",82,11,24
"23061",82,12,25
"23062",82,13,24
"23063",82,14,23
"23064",82,15,22
"23065",82,16,21
"23066",82,17,22
"23067",82,18,21
"23068",82,19,20
"23069",82,20,19
"23070",82,21,20
"23071",82,22,19
"23072",82,23,20
"23073",82,24,21
"23074",82,25,20
"23075",82,26,21
"23076",82,27,22
"23077",82,28,21
"23078",82,29,22
"23079",82,30,21
"23080",82,31,20
"23081",82,32,21
"23082",82,33,20
"23083",82,34,21
"23084",82,35,20
"23085",82,36,19
"23086",82,37,18
"23087",82,38,17
"23088",82,39,16
"23089",82,40,15
"23090",82,41,14
"23091",82,42,15
"23092",82,43,14
"23093",82,44,15
"23094",82,45,16
"23095",82,46,17
"23096",82,47,18
"23097",82,48,19
"23098",82,49,18
"23099",82,50,17
"23100",82,51,18
"23101",82,52,13
"23102",82,53,14
"23103",82,54,15
"23104",82,55,16
"23105",82,56,17
"23106",82,57,16
"23107",82,58,15
"23108",82,59,16
"23109",82,60,21
"23110",82,61,22
"23111",82,62,23
"23112",82,63,24
"23113",82,64,25
"23114",82,65,24
"23115",82,66,25
"23116",82,67,26
"23117",82,68,27
"23118",82,69,26
"23119",82,70,25
"23120",82,71,30
"23121",82,72,29
"23122",82,73,28
"23123",82,74,29
"23124",82,75,30
"23125",82,76,29
"23126",82,77,30
"23127",82,78,31
"23128",82,79,32
"23129",82,80,31
"23130",82,81,32
"23131",82,82,31
"23132",82,83,32
"23133",82,84,33
"23134",82,85,32
"23135",82,86,33
"23136",82,87,34
"23137",82,88,35
"23138",82,89,34
"23139",82,90,33
"23140",82,91,34
"23141",82,92,33
"23142",82,93,32
"23143",82,94,31
"23144",82,95,30
"23145",82,96,31
"23146",82,97,30
"23147",82,98,31
"23148",82,99,26
"23149",82,100,27
"23150",82,101,28
"23151",82,102,29
"23152",82,103,30
"23153",82,104,31
"23154",82,105,32
"23155",82,106,33
"23156",82,107,32
"23157",82,108,27
"23158",82,109,26
"23159",82,110,27
"23160",82,111,28
"23161",82,112,29
"23162",82,113,30
"23163",82,114,29
"23164",82,115,28
"23165",82,116,27
"23166",82,117,26
"23167",82,118,25
"23168",82,119,24
"23169",82,120,23
"23170",82,121,24
"23171",82,122,23
"23172",82,123,22
"23173",82,124,23
"23174",82,125,24
"23175",82,126,23
"23176",82,127,22
"23177",82,128,21
"23178",82,129,22
"23179",82,130,21
"23180",82,131,22
"23181",82,132,21
"23182",82,133,20
"23183",82,134,19
"23184",82,135,20
"23185",82,136,19
"23186",82,137,20
"23187",82,138,19
"23188",82,139,20
"23189",82,140,19
"23190",82,141,18
"23191",82,142,17
"23192",82,143,18
"23193",82,144,17
"23194",82,145,18
"23195",82,146,17
"23196",82,147,18
"23197",82,148,17
"23198",82,149,16
"23199",82,150,17
"23200",82,151,18
"23201",82,152,17
"23202",82,153,18
"23203",82,154,17
"23204",82,155,18
"23205",82,156,17
"23206",82,157,18
"23207",82,158,13
"23208",82,159,14
"23209",82,160,15
"23210",82,161,16
"23211",82,162,15
"23212",82,163,14
"23213",82,164,19
"23214",82,165,20
"23215",82,166,19
"23216",82,167,18
"23217",82,168,17
"23218",82,169,16
"23219",82,170,17
"23220",82,171,16
"23221",82,172,15
"23222",82,173,16
"23223",82,174,15
"23224",82,175,16
"23225",82,176,17
"23226",82,177,16
"23227",82,178,15
"23228",82,179,14
"23229",82,180,13
"23230",82,181,12
"23231",82,182,11
"23232",82,183,10
"23233",82,184,11
"23234",82,185,12
"23235",82,186,11
"23236",82,187,12
"23237",82,188,13
"23238",82,189,14
"23239",82,190,13
"23240",82,191,12
"23241",82,192,11
"23242",82,193,12
"23243",82,194,11
"23244",82,195,12
"23245",82,196,13
"23246",82,197,14
"23247",82,198,9
"23248",82,199,10
"23249",82,200,9
"23250",82,201,8
"23251",82,202,7
"23252",82,203,6
"23253",82,204,1
"23254",82,205,0
"23255",83,1,26
"23256",83,2,27
"23257",83,3,28
"23258",83,4,29
"23259",83,5,28
"23260",83,6,27
"23261",83,7,26
"23262",83,8,27
"23263",83,9,28
"23264",83,10,27
"23265",83,11,28
"23266",83,12,29
"23267",83,13,30
"23268",83,14,31
"23269",83,15,30
"23270",83,16,31
"23271",83,17,32
"23272",83,18,33
"23273",83,19,38
"23274",83,20,39
"23275",83,21,40
"23276",83,22,41
"23277",83,23,46
"23278",83,24,45
"23279",83,25,44
"23280",83,26,45
"23281",83,27,40
"23282",83,28,39
"23283",83,29,38
"23284",83,30,37
"23285",83,31,38
"23286",83,32,39
"23287",83,33,40
"23288",83,34,39
"23289",83,35,38
"23290",83,36,39
"23291",83,37,38
"23292",83,38,39
"23293",83,39,40
"23294",83,40,39
"23295",83,41,38
"23296",83,42,43
"23297",83,43,44
"23298",83,44,43
"23299",83,45,44
"23300",83,46,43
"23301",83,47,44
"23302",83,48,45
"23303",83,49,44
"23304",83,50,45
"23305",83,51,46
"23306",83,52,47
"23307",83,53,46
"23308",83,54,45
"23309",83,55,44
"23310",83,56,43
"23311",83,57,44
"23312",83,58,45
"23313",83,59,44
"23314",83,60,43
"23315",83,61,44
"23316",83,62,43
"23317",83,63,42
"23318",83,64,41
"23319",83,65,42
"23320",83,66,43
"23321",83,67,42
"23322",83,68,43
"23323",83,69,42
"23324",83,70,43
"23325",83,71,44
"23326",83,72,45
"23327",83,73,44
"23328",83,74,43
"23329",83,75,44
"23330",83,76,45
"23331",83,77,44
"23332",83,78,43
"23333",83,79,42
"23334",83,80,41
"23335",83,81,40
